line_global,folio_id,section_label,visual_category,line_in_folio,token_count,paragraph_initial_line,raw_line_tag,tokens
3443,f86v4,cosmological,cosmological,8,11,False,"f86v4.8,+P0",daiin ol keedy otar olshedy okol aiin okal cheockhy sho daiin
3444,f86v4,cosmological,cosmological,9,4,False,"f86v4.9,+Pc",dar oleey ol yy
3445,f86v6,unknown,unknown,1,10,True,"f86v6.1,@P0",pcheypchdar op ches aiin ofy chedy otedalol orairody qotchdaiin qopy
3446,f86v6,unknown,unknown,2,12,False,"f86v6.2,+P0",ochody chol chey qotchdy kchdy qopchd chpchy qopchy qoky chedy qokol lray
3447,f86v6,unknown,unknown,3,12,False,"f86v6.3,+P0",qolchy olkeedy chdal chedy chor ar arody qokchdy chdal okar chdy otaiin
3448,f86v6,unknown,unknown,4,12,False,"f86v6.4,+P0",dshor shdy shor ol aiin olkeedy shdal oteor chdar karchees olkar dalam
3449,f86v6,unknown,unknown,5,12,False,"f86v6.5,+P0",tar lol chol olkar daiin chear or otshey qokar opchey taiky qotar
3450,f86v6,unknown,unknown,6,12,False,"f86v6.6,+P0",daiin sheol keear or chedy ar sheeeb qotain odaiin olkeshar qokar or
3451,f86v6,unknown,unknown,7,13,False,"f86v6.7,+P0",qokaiin lchedor or aiin ol or olkal or shedy qokal ar archey dy
3452,f86v6,unknown,unknown,8,11,False,"f86v6.8,+P0",ykaiin odaiin chal sair ytar chody ldaly chdal ykchedy ltchedy dar
3453,f86v6,unknown,unknown,9,11,False,"f86v6.9,+P0",dshor ykaiin dar sheey qokol cheol otar ar aiiin qoteeos aiin
3454,f86v6,unknown,unknown,10,9,False,"f86v6.10,+P0",sarar ykaiin soldam sheol qckhy dalor olaiin olkaiin qodar
3455,f86v6,unknown,unknown,11,11,False,"f86v6.11,+P0",qokaiin olkeey qokeor or cheeaiin yteedy qoko lchdol or chcphar ar
3456,f86v6,unknown,unknown,12,4,False,"f86v6.12,+P0",ykeealor qokal otar ykairolky
3457,f86v6,unknown,unknown,13,9,False,"f86v6.13,+P0",ol qopaiin yfchdy cpholkaiin cholfchy qopar aroiiin opchedy opoly
3458,f86v6,unknown,unknown,14,11,False,"f86v6.14,+P0",ykchy cholkaiin chey ykeedy okal or chcfhy lkey okar dar ol
3459,f86v6,unknown,unknown,15,11,False,"f86v6.15,+P0",shol shotaiin shckhor olaiin chdy qokain odaiiin cheor ol kaiin chey
3460,f86v6,unknown,unknown,16,10,False,"f86v6.16,+P0",taiin okaiin qokaiin ykeey otain chey okam qokar qokain okaiin
3461,f86v6,unknown,unknown,17,13,False,"f86v6.17,+P0",par or aiin dar aiiin qckhear sho qotedy opchdy olain ar alkar am
3462,f86v6,unknown,unknown,18,11,False,"f86v6.18,+P0",ytaiin ytair dalol ytal dar aiiin chol olkchey lkar otal qotardam
3463,f86v6,unknown,unknown,19,7,False,"f86v6.19,+P0",pol sheopchey pchecfhey or aiiin qokaiin cholkar
3464,f86v6,unknown,unknown,20,10,False,"f86v6.20,+P0",pdaiiiy otol podaiin ocphey opchor olkshed qofod opdaiin dar dairody
3465,f86v6,unknown,unknown,21,12,False,"f86v6.21,+P0",oreeey lkeeor daiin olteody tar otyteeodaiin yty sheey tar ar am ody
3466,f86v6,unknown,unknown,22,10,False,"f86v6.22,+P0",lshechy tshy qokeedy kain ytaiin chees tairoar qotar ta amom
3467,f86v6,unknown,unknown,23,13,False,"f86v6.23,+P0",qokar olkedy otor chedy qokar opchedy dar ykar ar dair ain ol keodar
3468,f86v6,unknown,unknown,24,13,False,"f86v6.24,+P0",chey keody choty dal ody qokeedy pchedy ytsh tody dal tchedy qokar oly
3469,f86v6,unknown,unknown,25,10,False,"f86v6.25,+P0",yteedy qokar olkar qodar ykaiin or okeeeey ofchedy qokaiin araram
3470,f86v6,unknown,unknown,26,10,False,"f86v6.26,+P0",saiin shor shekaiin chedy cholkeog qokchy orchcthy olteedydar otar aim
3471,f86v6,unknown,unknown,27,12,False,"f86v6.27,+P0",alshdr lkar dal kshd shdar shedy qody sheey qotedy olkeey qokchdy ramshy
3472,f86v6,unknown,unknown,28,12,False,"f86v6.28,+P0",qokaiin qokar okar qotar lor qokchdy dar shey tshedy qotol dytshy dy
3473,f86v6,unknown,unknown,29,10,False,"f86v6.29,+P0",dchedy chcthdy shol oky ytaiin ykaiin chedy dy dal shdaiin
3474,f86v6,unknown,unknown,30,9,False,"f86v6.30,+P0",polkeey tshed qopchey paroiin chefchy qopar qopchedy qopydaiin qopary
3475,f86v6,unknown,unknown,31,11,False,"f86v6.31,+P0",dair chepy qokaiin olkar olkchdy okar al dar olkchey otytam orom
3476,f86v6,unknown,unknown,32,12,False,"f86v6.32,+P0",qokeey qoeear chsey oky qokar or chey qotar ol kchedy qokaiin am
3477,f86v6,unknown,unknown,33,11,False,"f86v6.33,+P0",dar olkaiin ydy lkchedy okeeeykeey dl ld lo sheey qokshey taiin
3478,f86v6,unknown,unknown,34,12,False,"f86v6.34,+P0",soraiin ar shey qoteody or aiiin oeey ldaiiin or oro ol kaiiin
3479,f86v6,unknown,unknown,35,11,False,"f86v6.35,+P0",sar aiin otar cheody qotaiin qokaiin ol tey qokaiin okar ol
3480,f86v6,unknown,unknown,36,10,False,"f86v6.36,+P0",dairal daiin qokar chol tal cthdy qokeey lkaiin olkaiin araiin
3481,f86v6,unknown,unknown,37,11,False,"f86v6.37,+P0",lshar kar qoeedy qotar otal olky qokal ol kaiin octhear lo
3482,f86v6,unknown,unknown,38,10,False,"f86v6.38,+P0",poiin otal kal toror olaiin okeockhey olkeey qoedy lkaiin oltam
3483,f86v6,unknown,unknown,39,11,False,"f86v6.39,+P0",aiin dar otol qokain qoky lkor dal oraiin cheoty qotaiin olkam
3484,f86v6,unknown,unknown,40,12,False,"f86v6.40,+P0",daiin ar qotal tshdy otar shcthdy qokol chotal kar ol kar alky
3485,f86v6,unknown,unknown,41,9,False,"f86v6.41,+P0",qokaiin octhy oltchey qotal lkalol sheol qotaiin ytain ytody
3486,f86v6,unknown,unknown,42,10,False,"f86v6.42,+P0",otaiin qokain otal otal lt al lkar chdy qotol qokain
3487,f86v6,unknown,unknown,43,9,False,"f86v6.43,+P0",qokaiin choty ytaiin chokain chocthy chy taiin okaiin okan
3488,f86v6,unknown,unknown,44,10,False,"f86v6.44,+P0",shor qoky chorolk chokaiin qoal kaiin qoaiin or aiiin ykedy
3489,f86v6,unknown,unknown,45,9,False,"f86v6.45,+P0",paiin otar otolkshy qokshey ar otalky chear ai dam
3490,f86v5,unknown,unknown,1,12,True,"f86v5.1,@P0",pshdal choky sheody lfchy fyshey qoty opy ypar raiin ytor aiin opy
3491,f86v5,unknown,unknown,2,12,False,"f86v5.2,+P0",losair yteody qokar shy qokar shor qopchol tal ol ytol otam otam
3492,f86v5,unknown,unknown,3,9,False,"f86v5.3,+P0",shedy chdy qokar okeeey sheokaiin cheoky oteeodail otaiin otain
3493,f86v5,unknown,unknown,4,11,False,"f86v5.4,+P0",ypchesy oky sheeey qoty qotaiin sail chepy ltedy dar olkar am
3494,f86v5,unknown,unknown,5,11,False,"f86v5.5,+P0",daiin or otol otshey otal olkey chcthody ytar dal ar okary
3495,f86v5,unknown,unknown,6,7,False,"f86v5.6,+P0",olkeedy shety ytar ytaiin shdam araiiin ytaiin
3496,f86v5,unknown,unknown,7,9,False,"f86v5.7,+P0",pdaiin qoteedy opchey qopor otol kshdy qopcheey shdar fchcfhy
3497,f86v5,unknown,unknown,8,11,False,"f86v5.8,+P0",octhal shckhy otshey opor shey tor ar otar aiin chdy tarcheeg
3498,f86v5,unknown,unknown,9,10,False,"f86v5.9,+P0",lkaiiin otain al ykain chaiin tal ykaiin otal ar alkam
3499,f86v5,unknown,unknown,10,11,False,"f86v5.10,+P0",ykar olkal kar shedy shor qokar chor or ykaiin otam ytam
3500,f86v5,unknown,unknown,11,10,False,"f86v5.11,+P0",taral okar octhey sal kaiin ytal chey otal aiiin olkam
3501,f86v5,unknown,unknown,12,11,False,"f86v5.12,+P0",poraiiidy otshs al ar shey tair sheody qopchesy lfar air amod
3502,f86v5,unknown,unknown,13,11,False,"f86v5.13,+P0",daiin shar otam ytaiin otal teody cthy or aiin otar aiiin
3503,f86v5,unknown,unknown,14,11,False,"f86v5.14,+P0",qoar aiiin al ody ar aiin qokeeey cheey qotaiin ykar acthy
3504,f86v5,unknown,unknown,15,12,False,"f86v5.15,+P0",ykar ar alody or eees aiin okar qokaiin ykar ar ol chsky
3505,f86v5,unknown,unknown,16,8,False,"f86v5.16,+P0",dcheytain qoka daiin ykalkain ykar al kaiin dalkalytam
3506,f86v5,unknown,unknown,17,8,False,"f86v5.17,+P0",ockhedy ched taiin ykaiin qotal yshey otaiin olkam
3507,f86v5,unknown,unknown,18,11,False,"f86v5.18,+P0",poldaiin shea teraiin otcho lkaiin os al ody qotar ytedy daiin
3508,f86v5,unknown,unknown,19,9,False,"f86v5.19,+P0",ycheeytydaiin ykeeo chey shckhy shoky oty oty otain olkchdy
3509,f86v5,unknown,unknown,20,10,False,"f86v5.20,+P0",ychor ar aiin ytaly otaiin ykaiin otal ytar aiin ytaiiil
3510,f86v5,unknown,unknown,21,11,False,"f86v5.21,+P0",oar ar aiin okaiin yteey ytaiin qokees aiin yteey qotey lkey
3511,f86v5,unknown,unknown,22,9,False,"f86v5.22,+P0",ykaiin ykeey ykal chod aiin oeey teodkaiin otodaiin okain
3512,f86v5,unknown,unknown,23,11,False,"f86v5.23,+P0",ykaiin or aiin okol chokar sheol qokar cheey or aiin ody
3513,f86v5,unknown,unknown,24,9,False,"f86v5.24,+P0",oar aiin ykain okal kchody chckhy otaiin olkar otaiin
3514,f86v5,unknown,unknown,25,6,False,"f86v5.25,+P0",sair kain ar alosheey qoeey lkesy
3515,f86v5,unknown,unknown,26,11,False,"f86v5.26,+P0",pochor aiir shoar pshody shody qopchy ocfhdy dar olpshy dam shey
3516,f86v5,unknown,unknown,27,11,False,"f86v5.27,+P0",pchor ypchor aiin otar shody pchykar ytar odar oeees aral om
3517,f86v5,unknown,unknown,28,12,False,"f86v5.28,+P0",odaiin al kar ar or ytdar qokeeey teo dy tey tar ytarar
3518,f86v5,unknown,unknown,29,9,False,"f86v5.29,+P0",ysheoar qoteody qokar shody qokal tchey ytchy tal tar
3519,f86v5,unknown,unknown,30,9,False,"f86v5.30,+P0",odaiin otchees chey chodaiin shedy otal kchol shy olkeeeary
3520,f86v5,unknown,unknown,31,10,False,"f86v5.31,+P0",tol kaiin ytchdy chol ytedy ytain qodaiin ytody ykeshy ar
3521,f86v5,unknown,unknown,32,12,False,"f86v5.32,+P0",dshey ytchy dy qotal shdy or aiin chody chey ol teody aiin
3522,f86v5,unknown,unknown,33,10,False,"f86v5.33,+P0",qokeey ol kaiin ol kain olkeedy qopcheey oty daiin otam
3523,f86v5,unknown,unknown,34,9,False,"f86v5.34,+P0",oteey ol tey choaiin ysheedy ychedy ytaiin otam aiin
3524,f86v5,unknown,unknown,35,10,False,"f86v5.35,+P0",ychey or aiin ytair ytaim otal shod qokchy qoody aim
3525,f86v5,unknown,unknown,36,9,False,"f86v5.36,+P0",shody qoty chody ytody olkey otoloty oltal oky dam
3526,f86v5,unknown,unknown,37,8,False,"f86v5.37,+P0",dchol chedy qotain otaiin ol cheody olkeeody oreeeg
3527,f86v5,unknown,unknown,38,8,False,"f86v5.38,+P0",sol odaiin ykeeshy ytchey lchody ykar shey ytaiin
3528,f86v5,unknown,unknown,39,5,False,"f86v5.39,+Pr",yteody chedy qoteey octhy dy
3529,f86v3,cosmological,cosmological,1,7,True,"f86v3.1,@Pb",tchedy qokeedy qoedy qopchy raiin olpchey qokaiin
3530,f86v3,cosmological,cosmological,2,7,False,"f86v3.2,+Pb",rain ychedy qoeeey otair cheody ytain kaiin
3531,f86v3,cosmological,cosmological,3,8,False,"f86v3.3,+Pb",taiin ytaiin ytaiin ytaiin or ar yta am
3532,f86v3,cosmological,cosmological,4,8,False,"f86v3.4,+Pb",ykaiin qoeedy aiin yteeey ar aiin ar am
3533,f86v3,cosmological,cosmological,5,8,False,"f86v3.5,+Pb",eey qotaiin chdy yp eor ytain otain ytam
3534,f86v3,cosmological,cosmological,6,8,False,"f86v3.6,+Pb",daiinls aiin chcthy ykaiin ykaiin chdar ar aiin
3535,f86v3,cosmological,cosmological,7,7,False,"f86v3.7,+Pb",sain ytaiin ytapy odeeey dal dair ytam
3536,f86v3,cosmological,cosmological,8,4,False,"f86v3.8,+Pb",sor aiin otey otair
3537,f86v3,cosmological,cosmological,9,13,True,"f86v3.9,@Pb",tchol olkey cfhy aiin opchedy okchedy or acheody shol shedy yteey daiin dady
3538,f86v3,cosmological,cosmological,10,11,False,"f86v3.10,+Pb",ychey olkeeey qotchedy qokeey qotchedar sheedy qokaiin qokedy ykaiin qotaiior am
3539,f86v3,cosmological,cosmological,11,12,False,"f86v3.11,+Pb",tcheod oteey yteeody chdy chedos shedy cheos aiir sheey ytee eey oteeodam
3540,f86v3,cosmological,cosmological,12,11,False,"f86v3.12,+Pb",yteedy ykeey daim choaiin checkhy keeeochy tcheey otodaiin opaiin otchey otam
3541,f86v3,cosmological,cosmological,13,10,False,"f86v3.13,+Pb",osheey orsheey tcheody qokain qodaiin olkar chedaiin chedy qokady cholkain
3542,f86v3,cosmological,cosmological,14,7,False,"f86v3.14,+Pb",ar aiin shodain shor chalkar shekshol okchor
3543,f86v3,cosmological,cosmological,15,8,True,"f86v3.15,@P0",tshd ey dalkshdy shocfhy saiin or airody chedaly
3544,f86v3,cosmological,cosmological,16,7,False,"f86v3.16,+P0",dcheody skeeody qokshey cheodain ykched sar aldy
3545,f86v3,cosmological,cosmological,17,6,False,"f86v3.17,+P0",dsheody qokchey dal or odaiin sar
3546,f86v3,cosmological,cosmological,18,7,False,"f86v3.18,+P0",pchedaiin dchedy qokchdy qopchol shol sheody solkam
3547,f86v3,cosmological,cosmological,19,10,False,"f86v3.19,+P0",dchey otain olkechy qokam chol kchdy chol tchdy dar aiindy
3548,f86v3,cosmological,cosmological,20,9,False,"f86v3.20,+P0",lshodair ykcho dar chody ykeeody qochey chckhey lkar ary
3549,f86v3,cosmological,cosmological,21,9,False,"f86v3.21,+P0",dshedy kshey tchdy shdy ralkchedy ytchol qoty okshy tam
3550,f86v3,cosmological,cosmological,22,4,False,"f86v3.22,+P0",ytchdy dar sholor alor
3551,f86v3,cosmological,cosmological,23,8,True,"f86v3.23,@Pb",tshedal ypchey shdy qopcheeody opchdy olfchey ypchey qotaiin
3552,f86v3,cosmological,cosmological,24,9,False,"f86v3.24,+Pb",dshedy qokeey qotee shedy qokaiin chdy otar otaiin ykaiin
3553,f86v3,cosmological,cosmological,25,10,False,"f86v3.25,+Pb",qodaiin ochedy qotchey qoky daiin chdy oteedy qoty daiin am
3554,f86v3,cosmological,cosmological,26,9,False,"f86v3.26,+Pb",shor yteey oteedy shedaiin sheey otaiin ytaiin otodar aiin
3555,f86v3,cosmological,cosmological,27,8,False,"f86v3.27,+Pb",teeos aiin yteey qoteey otchey qoteeody cheeor cheedaiin
3556,f86v3,cosmological,cosmological,28,6,False,"f86v3.28,+Pb",ycheeody daii oteey qoedy oteey olteey
3557,f86v3,cosmological,cosmological,29,5,True,"f86v3.29,@Pb",toeeedchy okchey qokchedy shedy ytcheodar
3558,f86v3,cosmological,cosmological,30,7,False,"f86v3.30,+Pb",ytchey yteey chdal or cheey daiin cheokaii
3559,f86v3,cosmological,cosmological,31,7,False,"f86v3.31,+Pb",tchedy chy tchey otchedy qokal oeedy lkam
3560,f86v3,cosmological,cosmological,32,6,False,"f86v3.32,+Pb",oees aiiin yteeedy chedy qotaiin cheody
3561,f86v3,cosmological,cosmological,33,7,False,"f86v3.33,+Pb",ytchey otaiin kshd qotar chear or am
3562,f86v3,cosmological,cosmological,34,7,False,"f86v3.34,+Pb",yteeo dy chedy qokal yteey qokar am
3563,f86v3,cosmological,cosmological,35,5,False,"f86v3.35,+Pb",dcheey teeody oty otchedy daiiraii
3564,f86v3,cosmological,cosmological,36,4,False,"f86v3.36,+Pb",ykeeedy qoteey qodaiin okeeey
3565,f87r,herbal,herbal,1,7,True,"f87r.1,@P0",poalshsal shocphor ypcho cpheo saiin oteodal saiin
3566,f87r,herbal,herbal,2,6,False,"f87r.2,+P0",dcheeckhos chety cthodal yteodam cphecthy syty
3567,f87r,herbal,herbal,3,7,False,"f87r.3,+P0",tchor oteedy ykeey ody keos sheekchey saiidy
3568,f87r,herbal,herbal,4,6,False,"f87r.4,+P0",soraiin qockhos cheodor ckheokey chcthody odar
3569,f87r,herbal,herbal,5,8,False,"f87r.5,+P0",daiin ctheey ckheckhy cthody chor al dar chor
3570,f87r,herbal,herbal,6,8,False,"f87r.6,+P0",tos she keodaiin pcheos sheo so shkeody soraiin
3571,f87r,herbal,herbal,7,7,False,"f87r.7,+P0",teeodal cho keeody shy ko sols chekol
3572,f87r,herbal,herbal,8,5,False,"f87r.8,+P0",solsheor ysaiin chor cheory kchody
3573,f87r,herbal,herbal,9,5,False,"f87r.9,+P0",sor shocthey oteody dchol saraiin
3574,f87r,herbal,herbal,10,5,False,"f87r.10,+P0",sho cthos cheodal ctheody qoty
3575,f87r,herbal,herbal,11,6,False,"f87r.11,+P0",psheodshy dal shee saldal shol aldy
3576,f87r,herbal,herbal,12,5,False,"f87r.12,+P0",ysheee chetchy teodar otcheol tockhy
3577,f87r,herbal,herbal,13,6,False,"f87r.13,+P0",keor ckheey shody qoeeeety chody daiin
3578,f87r,herbal,herbal,14,7,False,"f87r.14,+P0",daiin shol cthey okeol cheor okeeo daiim
3579,f87r,herbal,herbal,15,7,False,"f87r.15,+P0",shos cheol cheos ckhey saiin ockheo ldaiin
3580,f87r,herbal,herbal,16,3,False,"f87r.16,+P0",yteeo cheol dcheeol
3581,f87v,herbal,herbal,1,8,True,"f87v.1,@P0",cheey daiin cpheodar shody dcheody todor oeeepchody oldar
3582,f87v,herbal,herbal,2,5,False,"f87v.2,+P0",schey ctheey qocthsy dcheoky cth
3583,f87v,herbal,herbal,3,5,False,"f87v.3,+P0",cheockhy okey cthy yteeor os
3584,f87v,herbal,herbal,4,4,False,"f87v.4,+P0",dcheecthey cthosy ykeeor oky
3585,f87v,herbal,herbal,5,5,False,"f87v.5,+P0",ycheey keeo salckhy eoiin scheom
3586,f87v,herbal,herbal,6,5,False,"f87v.6,+P0",dcheos shey solchiyd oteos cthey
3587,f87v,herbal,herbal,7,5,False,"f87v.7,+P0",qotechoep cheos cthey qokeod qokeog
3588,f87v,herbal,herbal,8,6,False,"f87v.8,+P0",shoeey cthey qo cthodol yteodaiin sheol
3589,f87v,herbal,herbal,9,3,False,"f87v.9,+P0",techol qoscheody otol
3590,f87v,herbal,herbal,10,4,False,"f87v.10,+P0",opcheey cpheckhy cheo chepcheol
3591,f87v,herbal,herbal,11,7,False,"f87v.11,+P0",kchor ol cheeol qok odal lseeey keodam
3592,f87v,herbal,herbal,12,7,False,"f87v.12,+P0",ytcheoq chos ckheos cheoy cheol sal dain
3593,f87v,herbal,herbal,13,7,False,"f87v.13,+P0",ksheol qoar cfhs ykaiin saral aiim am
3594,f87v,herbal,herbal,14,7,False,"f87v.14,+P0",san ainy keol dair old ain atolg
3595,f87v,herbal,herbal,15,6,False,"f87v.15,+P0",yksho qos arolor or al daraiing
3596,f87v,herbal,herbal,16,2,False,"f87v.16,+P0",saiin olcthr
3597,f88r,pharmaceutical,pharmaceutical,1,1,False,"f88r.1,@Lc",otorchety
3598,f88r,pharmaceutical,pharmaceutical,2,1,False,"f88r.2,@Lf",osal
3599,f88r,pharmaceutical,pharmaceutical,3,1,False,"f88r.3,@Lf",orald
3600,f88r,pharmaceutical,pharmaceutical,4,1,False,"f88r.4,@Lf",oldar
3601,f88r,pharmaceutical,pharmaceutical,5,1,False,"f88r.5,@Lf",otoky
3602,f88r,pharmaceutical,pharmaceutical,6,1,False,"f88r.6,@Lf",otaly
3603,f88r,pharmaceutical,pharmaceutical,7,8,True,"f88r.7,@P0",dorsheoy ctheol qockhey dory sheor sholfchor dal chcthol
3604,f88r,pharmaceutical,pharmaceutical,8,11,False,"f88r.8,+P0",al sheom keol chear shekor qokor daiin sar aiin oky sam
3605,f88r,pharmaceutical,pharmaceutical,9,11,False,"f88r.9,+P0",oain or om otam okeom cheeor qokeody dar or om cheody
3606,f88r,pharmaceutical,pharmaceutical,10,10,False,"f88r.10,+P0",qokeol cheol saiin cheos cheol doleeey or cheom cheo am
3607,f88r,pharmaceutical,pharmaceutical,11,7,False,"f88r.11,+P0",yokeody cheom qoor cheeb ykeor shy sam
3608,f88r,pharmaceutical,pharmaceutical,12,1,False,"f88r.12,@Lc",otaldy
3609,f88r,pharmaceutical,pharmaceutical,13,1,False,"f88r.13,@Lf",oram
3610,f88r,pharmaceutical,pharmaceutical,14,1,False,"f88r.14,@Lf",dary
3611,f88r,pharmaceutical,pharmaceutical,15,1,False,"f88r.15,@Lf",okol
3612,f88r,pharmaceutical,pharmaceutical,16,1,False,"f88r.16,@Lf",sorory
3613,f88r,pharmaceutical,pharmaceutical,17,1,False,"f88r.17,@Lf",otyda
3614,f88r,pharmaceutical,pharmaceutical,18,7,True,"f88r.18,@P0",koa cphol orchor pcheoly otchol oldy salsaly
3615,f88r,pharmaceutical,pharmaceutical,19,8,False,"f88r.19,+P0",dchey chokol daiin qoekol qoekol qockhol okol cheol
3616,f88r,pharmaceutical,pharmaceutical,20,8,False,"f88r.20,+P0",dsheol qokeey chy aiin chor oteor aiin chosals
3617,f88r,pharmaceutical,pharmaceutical,21,8,False,"f88r.21,+P0",teol chor olsheody qokeol sho ol sheeol sheoldg
3618,f88r,pharmaceutical,pharmaceutical,22,6,False,"f88r.22,+P0",ychey okaiin chol cheor ol chorcholsal
3619,f88r,pharmaceutical,pharmaceutical,23,1,False,"f88r.23,@Lc",ofyskydal
3620,f88r,pharmaceutical,pharmaceutical,24,2,False,"f88r.24,@Lf",otor am
3621,f88r,pharmaceutical,pharmaceutical,25,1,False,"f88r.25,@Lf",ofaldo
3622,f88r,pharmaceutical,pharmaceutical,26,6,True,"f88r.26,@P0",poeear sheoky olkeey cthol poldy okoldy
3623,f88r,pharmaceutical,pharmaceutical,27,9,False,"f88r.27,+P0",qokol chol qokol qokol chol cheey or aiin oldal
3624,f88r,pharmaceutical,pharmaceutical,28,9,False,"f88r.28,+P0",ykar cheol chol chey ckhey or shear ar alsy
3625,f88r,pharmaceutical,pharmaceutical,29,9,False,"f88r.29,+P0",kor chey qokol cheol chody qokol kchor chol dal
3626,f88r,pharmaceutical,pharmaceutical,30,7,False,"f88r.30,+P0",ykeeey cheor cheotey cheol qokeor chetchy ofal
3627,f88r,pharmaceutical,pharmaceutical,31,6,False,"f88r.31,+P0",dar chear chol dol qoekeor cheom
3628,f88v,pharmaceutical,pharmaceutical,1,1,False,"f88v.1,@Lc",okalyd
3629,f88v,pharmaceutical,pharmaceutical,2,1,False,"f88v.2,@Lf",cheocthy
3630,f88v,pharmaceutical,pharmaceutical,3,1,False,"f88v.3,@Lf",cpheor
3631,f88v,pharmaceutical,pharmaceutical,4,2,False,"f88v.4,@Lf",otar arody
3632,f88v,pharmaceutical,pharmaceutical,5,1,False,"f88v.5,@Lf",otokol
3633,f88v,pharmaceutical,pharmaceutical,6,8,True,"f88v.6,@P0",teodal lkeo cheor roshckhy sorshy aiin cheokal saldaiin
3634,f88v,pharmaceutical,pharmaceutical,7,9,False,"f88v.7,+P0",dshor shor qokeody qokeo lchey chkeor qokeey daiin qokeom
3635,f88v,pharmaceutical,pharmaceutical,8,9,False,"f88v.8,+P0",qoaiin cheoy olcheody qoekeol cho chckhy qoeey key cheokam
3636,f88v,pharmaceutical,pharmaceutical,9,7,False,"f88v.9,+P0",choeey keeod aiin chody okearcheol archeey sairal
3637,f88v,pharmaceutical,pharmaceutical,10,4,False,"f88v.10,+P0",dar cheorol chekol daraly
3638,f88v,pharmaceutical,pharmaceutical,11,1,False,"f88v.11,@Lc",otoram
3639,f88v,pharmaceutical,pharmaceutical,12,1,False,"f88v.12,@Lf",otor
3640,f88v,pharmaceutical,pharmaceutical,13,1,False,"f88v.13,@Lf",cheosdy
3641,f88v,pharmaceutical,pharmaceutical,14,1,False,"f88v.14,@Lf",okaiin
